zcr,spectral_rolloff,spectral_centroid,rms,chroma_stft,chroma_cqt,chroma_cens,entropy,spectral_flatness,spectral_bandwidth,poly,tempogram,tonnetz,label
0.2317165798611111,4067.4603174603176,2250.204967165923,0.1049628108739852,0.7233349084854126,0.397674411535263,0.2573678195476532,-1166.3902587890625,0.0973430052399635,1747.0916873146134,1.0240541899449007,0.0329732540924101,-0.0078783064547412,0
0.0674835689484127,1880.952380952381,940.6044181919432,0.1973059177398681,0.8545732498168945,0.3803865015506744,0.2487931847572326,-1280.9683837890625,0.0216876342892646,1170.117472000296,2.1160812752080824,0.1051589398997466,0.0053380904780879,0
0.1558392237103174,2928.5714285714284,1618.5151693722953,0.1410868912935257,0.764042854309082,0.3658685386180877,0.2538158893585205,-1448.455810546875,0.0341001786291599,1420.9949103613867,1.8422841399825245,0.104872899730712,-0.0218751035881225,0
0.1398654513888889,2722.222222222222,1469.5084500815517,0.1337625980377197,0.762284517288208,0.2927439510822296,0.2055689543485641,-1157.9024658203125,0.0291248224675655,1335.122628501756,1.272087349868784,0.0708680264170581,0.0074409673505422,0
0.1349826388888889,2710.31746031746,1505.2183042024174,0.2434621453285217,0.8051602244377136,0.3301693797111511,0.2354924082756042,-1471.936767578125,0.0394838713109493,1443.4746089805562,2.330481232231344,0.1250585461168709,0.0063850595686035,0
0.1192568824404761,2436.5079365079364,1406.3101312999645,0.1337883472442627,0.8162946701049805,0.4166143834590912,0.2438577115535736,-1265.851318359375,0.047164399176836,1364.9539292531924,1.663613480069928,0.1142492666245008,0.0048022001545626,0
0.0864800347222222,1587.3015873015872,933.7763505726504,0.2034117877483368,0.8065371513366699,0.3012357354164123,0.2344512492418289,-1239.724609375,0.0272731762379407,846.8458197687802,1.8882930572727008,0.0842691479938979,0.0026794922948603,0
0.1364552331349206,2785.714285714286,1459.8065993719483,0.1201403215527534,0.7903424501419067,0.3978047966957092,0.2429353594779968,-1209.8677978515625,0.030805729329586,1395.0354512034903,1.4523758290033155,0.1211302842260884,-0.0009440178802816,0
0.0544627356150793,1440.4761904761904,765.2648479860137,0.150277554988861,0.8706820607185364,0.376665860414505,0.252187043428421,-1413.1309814453125,0.0142159257084131,1043.8274598520748,2.086355041399604,0.0528938123288234,-0.0004294151076565,0
0.1240776909722222,2547.619047619048,1384.9631858919593,0.1332319676876068,0.8092933297157288,0.3484639227390289,0.2347326278686523,-1163.9237060546875,0.0398916900157928,1370.0185574835189,1.4741714806741226,0.076976733922127,-0.0256664338262784,0
0.1465541294642857,2511.904761904762,1498.621653200742,0.1577613353729248,0.7861615419387817,0.4176803529262543,0.258653461933136,-1419.6068115234375,0.0304891690611839,1292.0554550404918,2.147579118884145,0.0551820331577524,-9.788870791161392e-06,0
0.2193855406746031,3912.698412698413,2168.900311623688,0.1517363488674163,0.7525481581687927,0.3884191215038299,0.2490544766187667,-1375.0257568359375,0.0621541813015937,1692.022204400011,1.655703041903018,0.0647901004594892,0.0063262692103656,0
0.1331225198412698,2257.936507936508,1320.3963218053489,0.1389046311378479,0.7724784016609192,0.3281047344207763,0.2589811384677887,-1250.449462890625,0.0291715506464242,1147.508588223352,1.455840173522733,0.1112348080202094,-0.0123582243563984,0
0.1014462425595238,2611.1111111111118,1350.711664869489,0.1814890652894973,0.7990354299545288,0.3789843916893005,0.2528590559959411,-1519.958740234375,0.0235930066555738,1384.0961587797244,2.341500399984247,0.0762852953724721,-0.0060484317515039,0
0.1371527777777778,2555.555555555556,1491.3978265691555,0.0802589356899261,0.7610276937484741,0.4077701568603515,0.2652324736118316,-1036.2650146484375,0.0640609115362167,1179.756003003213,1.1726300290689595,0.0575731432572044,0.0039435698623968,0
0.1405784970238095,2750.0,1535.2500695099995,0.1396098881959915,0.7667094469070435,0.3367865085601806,0.2340945303440094,-1346.7767333984375,0.0377858467400074,1278.507411584646,1.4816254936541364,0.0816726285159934,0.0042832897536436,0
0.1201249379960317,2400.7936507936506,1314.9401453946548,0.1785869598388672,0.7778140902519226,0.2354055792093277,0.2022303789854049,-1197.592529296875,0.046466764062643,1200.5647107757554,1.736547081266364,0.0804112190221253,-0.0165427012288001,0
0.1521189856150793,2484.126984126984,1463.0064145815943,0.1476982980966568,0.7665425539016724,0.3244683742523193,0.2429305016994476,-1292.0240478515625,0.0301683004945516,1290.521589658344,1.5610428564045993,0.1616733938121394,0.0001935896416548,0
0.1046704489087301,2440.4761904761904,1223.1449440429712,0.1831990331411361,0.8529095649719238,0.3073700666427612,0.221922218799591,-1363.18798828125,0.0514723770320415,1410.8831967038682,2.060005725173036,0.1528646940508549,-0.0092106334864612,0
0.1528242807539682,2611.1111111111118,1526.7219653559146,0.1839760541915893,0.770134687423706,0.3513323962688446,0.2582243382930755,-1228.1104736328125,0.0303457658737897,1357.0235396171072,1.897811298783296,0.1526942887540028,0.0047935934696465,0
0.116086929563492,2071.428571428572,1202.9001748512587,0.1422482132911682,0.7714135646820068,0.3740834295749664,0.2554255127906799,-1077.825439453125,0.0130215547978878,1048.738593517909,1.6077985398173322,0.1161235603655958,0.0186037786061992,0
0.1383153521825396,2309.5238095238096,1382.9395592421267,0.1085554957389831,0.7693167328834534,0.3742603957653045,0.241897240281105,-1066.8704833984375,0.0385301224887371,1176.5229883921627,1.133738329982089,0.0619853169726767,-0.0037578218230839,0
0.2194397941468254,3634.9206349206343,2249.743828020597,0.1155521050095558,0.697209894657135,0.3210000395774841,0.2374170422554016,-1238.1839599609375,0.0674170553684234,1613.0032159545945,1.0323234019152945,0.1633196909355987,0.013197832454974,0
0.1082899305555555,2944.4444444444443,1464.306070958749,0.1024405360221862,0.8270958065986633,0.3868312239646911,0.2565402090549469,-913.6293334960938,0.0675475448369979,1542.898035454971,1.4788393953893266,0.1371692316774543,-0.0027319291222236,0
0.1676354786706349,3964.285714285714,2231.635622601996,0.0629566386342048,0.7522837519645691,0.4798031747341156,0.243803009390831,-578.0003051757812,0.2143446803092956,1662.870677786206,0.7253489653423163,0.0236899956700636,-0.0007761846166669,0
0.1412760416666666,2904.7619047619046,1545.9465357025676,0.0849140211939811,0.7808377146720886,0.4867235124111175,0.2687936127185821,-876.14111328125,0.0591882690787315,1300.5791665295335,1.4745125463178366,0.1449190332856318,-0.0155606392963624,0
0.1441747271825396,2420.6349206349205,1382.5237335993104,0.153247982263565,0.787773847579956,0.3768492937088012,0.2506834268569946,-1160.6622314453125,0.0315325818955898,1309.5445074985664,1.7193783983597777,0.0853863193185864,0.008013488049347,0
0.134765625,2186.5079365079364,1289.676966059307,0.1835766732692718,0.7760403752326965,0.245317131280899,0.2346947491168975,-1314.6158447265625,0.0525585934519767,1099.117165285902,1.809771623987119,0.0909471160547206,-0.0042887263137039,0
0.0966641865079365,1884.920634920635,1020.031549326143,0.2233522534370422,0.8028031587600708,0.3122414350509643,0.221708208322525,-1252.8841552734375,0.0191813949495553,939.8599353854358,1.9413976618756603,0.1258816699642607,-0.0236214788177511,0
0.1753472222222222,3162.6984126984125,1767.0320199996738,0.1020649224519729,0.768521249294281,0.4373698830604553,0.2644727826118469,-1165.2216796875,0.0390965566039085,1523.983322160964,1.3767954439227894,0.1252546712625304,0.0025969939610515,0
0.2147042410714285,3492.063492063492,2101.1362425593197,0.0911193788051605,0.7048226594924927,0.3955474495887756,0.2619369328022003,-938.2642211914062,0.064138725399971,1345.9297986031,1.1590665689505355,0.0988347830555479,-0.0114966825909294,0
0.1190011160714285,2154.7619047619046,1250.51653631075,0.1796640157699585,0.7890007495880127,0.3718657195568084,0.2498268038034439,-1307.0078125,0.0357178226113319,1121.453206114714,2.046689649821221,0.1142141297349436,0.0029719635089133,0
0.1258603050595238,2424.6031746031745,1311.4461251420691,0.142431303858757,0.8025020360946655,0.3249063193798065,0.2300859093666076,-1360.65576171875,0.0361332632601261,1241.7601938579933,1.620032868967456,0.0717618036425535,0.0302894460089135,0
0.1323319692460317,2305.555555555556,1407.9360143897168,0.1620931178331375,0.802401602268219,0.4353181421756744,0.2539070844650268,-1363.9713134765625,0.0571325160562992,1275.949973035542,2.0763614060414546,0.1091398792930551,0.0060131819741465,0
0.1277281746031746,2503.968253968254,1385.3724673566826,0.1380737274885177,0.8050245642662048,0.3055450320243835,0.2238670438528061,-1200.7225341796875,0.0375461503863334,1208.1385368170618,1.3121403621256875,0.1529953230159726,0.0177314097740415,0
0.1036473834325396,2242.063492063492,1091.4682502545904,0.0923424586653709,0.8286399245262146,0.4048929810523987,0.2478007227182388,-1192.198974609375,0.0099074188619852,1127.6932657008963,1.4358755158842853,0.067685945940263,0.0121823546180852,0
0.1334247891865079,2309.5238095238096,1349.4098468045709,0.1607149839401245,0.7900804877281189,0.3095827996730804,0.2453434914350509,-1371.5504150390625,0.0309672113507986,1174.9219664209609,1.6364502741651252,0.0881605442226741,-0.000911688103649,0
0.0479755704365079,1630.952380952381,833.5854727162022,0.1914837658405304,0.8501318097114563,0.3556491136550903,0.2247994244098663,-1283.9547119140625,0.0093650296330451,1102.0862817712004,2.295111636267804,0.1576656073394279,-0.0065031036349311,0
0.1202024429563492,2595.2380952380954,1368.8673613096378,0.1353814452886581,0.8072343468666077,0.3136634528636932,0.2482839971780777,-1309.728515625,0.0327103547751903,1390.8180850943395,1.6573575565750969,0.1487681080974608,-0.0083460911544177,0
0.1575830853174603,2682.5396825396824,1467.9553421565545,0.1001691222190857,0.7657771110534668,0.4659733176231384,0.2660468816757202,-1089.447509765625,0.021418148651719,1150.3554269835888,1.664989094971543,0.0362047439892636,-0.0111722275828547,0
0.1150406125992063,2789.68253968254,1427.810030074662,0.1393410712480545,0.8022690415382385,0.3161513209342956,0.236842080950737,-1422.17578125,0.0276420880109071,1472.021805332458,1.6118037109941614,0.0587039654247244,-0.0082865284895244,0
0.136044456845238,2753.968253968254,1529.4739429628562,0.1495649516582489,0.7742905616760254,0.3421461284160614,0.2569611668586731,-1216.2332763671875,0.0392664708197116,1338.9612032748064,1.8928029979136616,0.1487345813454076,0.0057428052262426,0
0.1046239459325396,1702.3809523809523,960.5160579958896,0.2134781181812286,0.8094910979270935,0.2855597138404846,0.2156912833452224,-1328.8818359375,0.0043522641062736,895.4651488455686,1.937881019414901,0.1016640109124809,-0.0184049682649482,0
0.1234809027777777,2472.222222222222,1405.341800452356,0.1364039480686187,0.7950001955032349,0.3612677454948425,0.2591398060321808,-1348.826171875,0.0313276685774326,1280.0441064573597,1.9130359027418045,0.0499372801693537,-0.0022343064025257,0
0.0910915798611111,1623.015873015873,936.5770493251462,0.2093735635280609,0.8128156065940857,0.2906393706798553,0.2324704378843307,-1216.35546875,0.0268666036427021,864.4610162269614,1.784253229055227,0.0582471936916839,0.0158073300169405,0
0.1731305803571428,4313.492063492064,2454.673947080785,0.0742090418934822,0.7640706896781921,0.4824512600898742,0.2714367806911468,-677.7911376953125,0.2670105099678039,1738.750466889615,1.0471150486746204,0.1258895357089396,-0.0128586249946897,0
0.108855716765873,2091.269841269841,1137.089280590668,0.1815779507160186,0.8172165155410767,0.3446661829948425,0.2624253332614898,-1397.05224609375,0.0167722608894109,1114.3230127929437,2.0085873673719257,0.0975431425346497,0.0011928769881656,0
0.0853794642857142,1662.6984126984128,923.0548094738284,0.1984943151473999,0.8180776834487915,0.308558702468872,0.2505621314048767,-1519.8118896484375,0.0172087792307138,960.2409118466516,2.149772667896184,0.0808627054861329,0.0131305237930872,0
0.1136610243055555,2182.5396825396824,1287.4851703621473,0.1541872024536132,0.7813024520874023,0.3978533744812011,0.2497417777776718,-1000.6353149414062,0.049820952117443,1074.6877886130878,1.4809152483592618,0.089113413353944,0.0099735322688746,0
0.1459805927579365,2563.492063492064,1500.8546273680038,0.1444052010774612,0.7678599953651428,0.3911178112030029,0.2595154941082001,-1254.239013671875,0.0358838066458702,1275.9814824292694,1.960259659373124,0.1405705585660328,0.0067238784577157,0
0.1498945932539682,2785.714285714286,1615.6499428745567,0.1357100009918213,0.7799471020698547,0.3401008546352386,0.258892148733139,-1395.419189453125,0.0325641073286533,1288.3055368631865,1.6805465117401253,0.1087997631330043,0.0088767381497686,0
0.1370520213293651,2559.5238095238096,1455.3275023324786,0.1143111661076545,0.8121967911720276,0.4625706076622009,0.2576070725917816,-1280.9217529296875,0.0668089613318443,1372.027174955551,1.7647569143724189,0.1586156726928386,0.0100594614396539,0
0.192196800595238,3551.5873015873017,1985.5707106754007,0.1358527690172195,0.7653243541717529,0.2952491641044616,0.2208639830350875,-1444.396484375,0.0676236823201179,1697.1339242549388,1.195377802549839,0.1386426068612449,-0.0286713411103516,0
0.0859142485119047,1992.063492063492,1097.8638809709992,0.1612051427364349,0.8281195163726807,0.287379503250122,0.2289025038480758,-1250.5919189453125,0.0180204696953296,1336.044499176831,1.5086688405552051,0.06584539126296,0.0133269881187651,0
0.0962224082341269,1769.84126984127,975.4619617995234,0.2165700793266296,0.8088598251342773,0.3136884570121765,0.233777180314064,-1266.5938720703125,0.0082420194521546,903.7558741909894,1.9425328481848725,0.0690773686414982,-0.0066437767320903,0
0.1781529017857142,3555.555555555556,2059.124468279455,0.1310576945543289,0.7504735589027405,0.4050818979740143,0.2727836668491363,-1187.5379638671875,0.1045334190130233,1535.269163692204,1.5219394679344862,0.1491275864722614,-0.0018242543324639,0
0.0805121527777777,1611.111111111111,956.382810043012,0.219751089811325,0.8086174726486206,0.3217824399471283,0.2508948147296905,-1397.1915283203125,0.0192243345081806,1005.5114543617397,2.2579603012322607,0.0597220309302963,0.0131757405257088,0
0.055633060515873,1301.5873015873017,739.363752515856,0.1788330078125,0.8308883905410767,0.3097401261329651,0.2450582534074783,-1358.2330322265625,0.0143399108201265,884.4559994359043,1.862573892638518,0.0599362527103073,0.0199231322538792,0
0.1848260788690476,3222.222222222222,1885.272104708851,0.065383955836296,0.7404284477233887,0.3744159638881683,0.2594600915908813,-566.1754150390625,0.0470758341252803,1496.673094167087,0.6559084245875446,0.0227491327292913,0.0122465135983642,0
0.2682601686507936,3638.8888888888887,2347.465056652173,0.095676839351654,0.6627911329269409,0.3484153151512146,0.2508805692195892,-938.89111328125,0.0717063024640083,1391.3832432671863,0.9357502745552873,0.0560741192519974,0.003236095977026,0
0.1530257936507936,2992.063492063492,1676.837263972165,0.0907056778669357,0.756494402885437,0.4315045177936554,0.2660010457038879,-833.0709228515625,0.0650312751531601,1284.1628266162445,1.523717690010612,0.0306437920513301,-0.0063542354010723,0
0.1732003348214285,3162.6984126984125,1779.5984262173886,0.1002393215894699,0.74137943983078,0.395838975906372,0.2648335099220276,-978.3025512695312,0.0670254975557327,1406.7951267402177,1.0122929720807456,0.0883146312203834,0.0127527589539034,0
0.0869605654761904,1551.5873015873017,909.7655911888344,0.2389572709798813,0.8105222582817078,0.3046917915344238,0.2526898682117462,-1544.324462890625,0.0146499099209904,935.3685285560356,2.6633991731504136,0.0972004698268223,0.005014913505215,0
0.1265035962301587,2658.7301587301586,1434.408989485551,0.156441643834114,0.8209443092346191,0.440866082906723,0.2666868567466736,-1227.1326904296875,0.045193500816822,1375.2619322898345,1.9152055593482864,0.1495365124889139,0.0145306529079587,0
0.1404699900793651,2599.2063492063494,1441.8333910175706,0.1905490159988403,0.7832134366035461,0.3332726657390594,0.2528706789016723,-1323.6751708984375,0.0283778682351112,1359.5869558148263,2.1199024779609545,0.0901002756664138,-0.0034797071894341,0
